invoice_id,invoice_number,sales_order_id,invoice_date,invoice_amount,payment_status,created_date
3524,INV003524,2464,2025-12-18 0:27:08,45904.15,Paid,2025-12-18 0:27:08
3525,INV003525,4141,2024-08-10 3:53:21,30713.86,Partially Paid,2024-08-10 3:53:21
3526,INV003526,3181,2025-10-03 2:10:24,139416.86,Paid,2025-10-03 2:10:24
3527,INV003527,2945,2025-07-08 17:53:45,69867.72,Partially Paid,2025-07-08 17:53:45
3528,INV003528,3301,2024-11-05 18:46:40,60432.73,Paid,2024-11-05 18:46:40
3529,INV003529,696,2024-08-10 1:17:26,87197.82,Pending,2024-08-10 1:17:26
3530,INV003530,4511,2024-05-18 8:00:25,79981.08,Pending,2024-05-18 8:00:25
3531,INV003531,713,2024-07-09 17:59:55,175827.75,Paid,2024-07-09 17:59:55
3532,INV003532,3939,2024-11-20 0:33:21,33060.85,Overdue,2024-11-20 0:33:21
3533,INV003533,4118,2025-06-25 15:03:42,125587,Partially Paid,2025-06-25 15:03:42
3534,INV003534,2493,2024-06-20 22:19:17,139452.57,Pending,2024-06-20 22:19:17
3535,INV003535,2958,2024-12-27 13:37:08,43487.45,Pending,2024-12-27 13:37:08
3536,INV003536,184,2025-07-01 11:05:19,9231.54,Partially Paid,2025-07-01 11:05:19
3537,INV003537,2636,2024-12-23 12:16:21,257185.99,Pending,2024-12-23 12:16:21
3538,INV003538,1624,2025-03-31 11:01:01,90798.22,Partially Paid,2025-03-31 11:01:01
3539,INV003539,1624,2026-02-26 21:34:11,90798.22,Paid,2026-02-26 21:34:11
3540,INV003540,2146,2025-12-20 17:42:06,78783.82,Pending,2025-12-20 17:42:06
3541,INV003541,4110,2024-11-08 13:06:32,77396,Partially Paid,2024-11-08 13:06:32
3542,INV003542,4743,2025-04-04 6:57:30,17835.39,Paid,2025-04-04 6:57:30
3543,INV003543,4228,2024-07-01 5:47:54,76658.36,Partially Paid,2024-07-01 5:47:54
3544,INV003544,984,2025-12-29 7:04:15,36760.49,Partially Paid,2025-12-29 7:04:15
3545,INV003545,2620,2026-02-09 7:19:35,280869.07,Partially Paid,2026-02-09 7:19:35
3546,INV003546,4469,2025-05-04 23:22:15,12310.11,Partially Paid,2025-05-04 23:22:15
3547,INV003547,1786,2024-10-21 21:46:07,85061.54,Overdue,2024-10-21 21:46:07
3548,INV003548,2599,2024-06-09 15:03:57,0,Overdue,2024-06-09 15:03:57
3549,INV003549,4846,2025-08-15 1:55:55,80768.15,Partially Paid,2025-08-15 1:55:55
3550,INV003550,2292,2025-10-11 17:19:38,2921.52,Pending,2025-10-11 17:19:38
3551,INV003551,1414,2025-01-29 2:56:32,30220,Paid,2025-01-29 2:56:32
3552,INV003552,3409,2025-04-12 2:48:01,42509.7,Pending,2025-04-12 2:48:01
3553,INV003553,2772,2024-10-16 10:37:54,65826.55,Overdue,2024-10-16 10:37:54
3554,INV003554,4332,2025-09-15 21:08:32,178408.17,Pending,2025-09-15 21:08:32
3555,INV003555,447,2025-10-21 13:55:37,59851.04,Paid,2025-10-21 13:55:37
3556,INV003556,1624,2025-09-26 23:54:49,90798.22,Overdue,2025-09-26 23:54:49
3557,INV003557,4381,2024-11-07 5:19:55,21503.37,Paid,2024-11-07 5:19:55
3558,INV003558,4521,2025-05-06 4:55:02,33302.31,Partially Paid,2025-05-06 4:55:02
3559,INV003559,3017,2026-04-27 10:14:09,75353.92,Partially Paid,2026-04-27 10:14:09
3560,INV003560,2013,2025-03-04 7:40:01,123836.27,Overdue,2025-03-04 7:40:01
3561,INV003561,2375,2025-12-08 11:11:17,20557.9,Paid,2025-12-08 11:11:17
3562,INV003562,322,2025-06-18 11:07:59,29954.21,Overdue,2025-06-18 11:07:59
3563,INV003563,1905,2026-03-19 11:56:24,158475.41,Overdue,2026-03-19 11:56:24
3564,INV003564,4568,2024-07-26 18:42:53,0,Pending,2024-07-26 18:42:53
3565,INV003565,700,2024-07-03 3:54:20,84283.58,Pending,2024-07-03 3:54:20
3566,INV003566,3610,2025-10-15 7:10:44,163865.66,Pending,2025-10-15 7:10:44
3567,INV003567,3710,2026-01-21 4:54:12,66053.71,Partially Paid,2026-01-21 4:54:12
3568,INV003568,4146,2026-03-12 8:52:26,105870.56,Pending,2026-03-12 8:52:26
3569,INV003569,2364,2024-06-21 13:38:03,11884.42,Paid,2024-06-21 13:38:03
3570,INV003570,4069,2025-01-04 15:10:53,36859.74,Pending,2025-01-04 15:10:53
3571,INV003571,1128,2026-01-08 2:34:02,114373.97,Paid,2026-01-08 2:34:02
3572,INV003572,4563,2025-10-13 23:15:38,2238.27,Paid,2025-10-13 23:15:38
3573,INV003573,3164,2026-04-11 5:11:19,0,Partially Paid,2026-04-11 5:11:19
3574,INV003574,705,2025-07-04 23:48:22,225639.87,Partially Paid,2025-07-04 23:48:22
3575,INV003575,3703,2024-06-09 10:32:46,180998.3,Paid,2024-06-09 10:32:46
3576,INV003576,977,2024-12-01 5:30:39,135888.05,Paid,2024-12-01 5:30:39
3577,INV003577,1851,2024-06-14 7:23:18,15295.18,Overdue,2024-06-14 7:23:18
3578,INV003578,357,2024-12-02 11:43:51,46394.74,Pending,2024-12-02 11:43:51
3579,INV003579,437,2026-01-16 6:07:52,181495.15,Partially Paid,2026-01-16 6:07:52
3580,INV003580,1793,2024-09-12 20:00:27,2667.2,Partially Paid,2024-09-12 20:00:27
3581,INV003581,542,2025-03-28 22:03:16,70797.22,Partially Paid,2025-03-28 22:03:16
3582,INV003582,2547,2024-05-22 12:37:22,118877.43,Overdue,2024-05-22 12:37:22
3583,INV003583,3728,2025-09-18 11:30:30,113960.76,Overdue,2025-09-18 11:30:30
3584,INV003584,865,2024-08-30 21:25:01,0,Partially Paid,2024-08-30 21:25:01
3585,INV003585,544,2026-04-25 0:35:05,15105.78,Overdue,2026-04-25 0:35:05
3586,INV003586,4330,2025-09-27 14:33:58,59015,Paid,2025-09-27 14:33:58
3587,INV003587,148,2025-10-18 4:39:39,110267.2,Paid,2025-10-18 4:39:39
3588,INV003588,232,2024-08-09 16:03:03,48876.3,Paid,2024-08-09 16:03:03
3589,INV003589,740,2025-06-15 2:54:13,57133.63,Pending,2025-06-15 2:54:13
3590,INV003590,1957,2025-09-18 7:41:22,266.25,Paid,2025-09-18 7:41:22
3591,INV003591,1381,2024-05-21 4:19:17,29291.39,Paid,2024-05-21 4:19:17
3592,INV003592,2264,2025-07-13 17:40:36,88015.75,Paid,2025-07-13 17:40:36
3593,INV003593,2092,2024-07-21 5:50:58,179587.84,Paid,2024-07-21 5:50:58
3594,INV003594,653,2024-05-31 14:37:21,168852.9,Paid,2024-05-31 14:37:21
3595,INV003595,2026,2025-03-08 19:29:54,75201.49,Pending,2025-03-08 19:29:54
3596,INV003596,893,2025-02-21 1:04:21,73413.39,Overdue,2025-02-21 1:04:21
3597,INV003597,4576,2025-03-09 10:04:15,27078.57,Paid,2025-03-09 10:04:15
3598,INV003598,4754,2024-09-01 21:01:30,41306.38,Pending,2024-09-01 21:01:30
3599,INV003599,3819,2024-08-09 18:21:00,38730.8,Partially Paid,2024-08-09 18:21:00
3600,INV003600,1207,2025-03-05 3:02:50,36956.4,Overdue,2025-03-05 3:02:50
3601,INV003601,2365,2025-04-01 21:05:07,11064.78,Pending,2025-04-01 21:05:07
3602,INV003602,3673,2024-11-25 5:41:23,60188.31,Partially Paid,2024-11-25 5:41:23
3603,INV003603,2368,2026-03-21 10:30:45,139494.17,Overdue,2026-03-21 10:30:45
3604,INV003604,3092,2025-08-10 22:01:32,75876.19,Paid,2025-08-10 22:01:32
3605,INV003605,4242,2026-03-17 16:32:00,142864.87,Overdue,2026-03-17 16:32:00
3606,INV003606,3493,2025-05-06 21:27:16,165172.99,Paid,2025-05-06 21:27:16
3607,INV003607,3059,2024-08-23 23:51:37,117582.68,Pending,2024-08-23 23:51:37
3608,INV003608,1691,2026-03-09 17:23:37,150082.39,Partially Paid,2026-03-09 17:23:37
3609,INV003609,2690,2025-02-03 5:38:34,99426.44,Partially Paid,2025-02-03 5:38:34
3610,INV003610,2536,2025-10-18 22:14:51,124260.6,Partially Paid,2025-10-18 22:14:51
3611,INV003611,365,2026-04-15 11:23:46,115152.4,Paid,2026-04-15 11:23:46
3612,INV003612,2388,2024-08-26 0:56:03,170066.77,Partially Paid,2024-08-26 0:56:03
3613,INV003613,973,2025-01-16 8:12:51,15259.26,Pending,2025-01-16 8:12:51
3614,INV003614,4989,2025-05-07 2:46:06,284727.65,Paid,2025-05-07 2:46:06
3615,INV003615,4186,2025-05-27 9:44:12,96794.4,Pending,2025-05-27 9:44:12
3616,INV003616,1826,2025-12-04 5:43:37,58754.74,Pending,2025-12-04 5:43:37
3617,INV003617,3080,2024-12-07 10:24:47,42106.92,Overdue,2024-12-07 10:24:47
3618,INV003618,3458,2024-06-30 1:13:16,104413.93,Paid,2024-06-30 1:13:16
3619,INV003619,4642,2025-08-24 23:32:57,131446.58,Partially Paid,2025-08-24 23:32:57
3620,INV003620,4381,2025-06-27 12:25:06,21503.37,Partially Paid,2025-06-27 12:25:06
3621,INV003621,4452,2024-08-13 17:49:22,43808.77,Paid,2024-08-13 17:49:22
3622,INV003622,1111,2025-09-09 3:44:11,98278.33,Partially Paid,2025-09-09 3:44:11
3623,INV003623,3303,2025-01-14 13:29:50,53993.33,Partially Paid,2025-01-14 13:29:50
3624,INV003624,4754,2024-07-10 19:26:00,41306.38,Paid,2024-07-10 19:26:00
3625,INV003625,3155,2025-11-13 4:33:46,232805.58,Pending,2025-11-13 4:33:46
3626,INV003626,3749,2026-01-22 19:39:34,92327.07,Partially Paid,2026-01-22 19:39:34
3627,INV003627,220,2026-04-25 0:09:49,193778.94,Partially Paid,2026-04-25 0:09:49
3628,INV003628,3087,2024-12-18 3:19:45,77116.4,Overdue,2024-12-18 3:19:45
3629,INV003629,3736,2024-08-27 14:12:54,65177.54,Overdue,2024-08-27 14:12:54
3630,INV003630,4416,2025-04-05 8:29:35,11513.24,Partially Paid,2025-04-05 8:29:35
3631,INV003631,3041,2025-01-28 21:29:57,46590.11,Partially Paid,2025-01-28 21:29:57
3632,INV003632,3624,2025-03-01 9:41:57,71897.77,Overdue,2025-03-01 9:41:57
3633,INV003633,4919,2024-05-30 10:50:54,82352.84,Partially Paid,2024-05-30 10:50:54
3634,INV003634,4018,2024-07-10 18:38:39,38339.14,Partially Paid,2024-07-10 18:38:39
3635,INV003635,3952,2024-08-19 21:30:15,68854.2,Pending,2024-08-19 21:30:15
3636,INV003636,4154,2025-09-23 23:55:51,165940.56,Paid,2025-09-23 23:55:51
3637,INV003637,322,2025-03-25 12:50:08,29954.21,Partially Paid,2025-03-25 12:50:08
3638,INV003638,2606,2025-05-30 17:29:26,69898.35,Paid,2025-05-30 17:29:26
3639,INV003639,3371,2024-10-29 15:05:58,93039.25,Pending,2024-10-29 15:05:58
3640,INV003640,1575,2026-04-15 5:27:42,18687.13,Pending,2026-04-15 5:27:42
3641,INV003641,3891,2024-11-14 9:21:04,46778.72,Pending,2024-11-14 9:21:04
3642,INV003642,1835,2025-10-09 3:31:43,86760.68,Pending,2025-10-09 3:31:43
3643,INV003643,2286,2025-09-18 17:23:27,65988.33,Partially Paid,2025-09-18 17:23:27
3644,INV003644,2315,2024-11-06 2:17:39,161860.35,Paid,2024-11-06 2:17:39
3645,INV003645,1440,2024-05-12 16:55:36,43838.48,Partially Paid,2024-05-12 16:55:36
3646,INV003646,4086,2025-02-07 6:47:30,116688.24,Partially Paid,2025-02-07 6:47:30
3647,INV003647,2768,2024-10-18 17:28:10,10337.71,Partially Paid,2024-10-18 17:28:10
3648,INV003648,428,2025-01-15 18:07:56,153317.7,Partially Paid,2025-01-15 18:07:56
3649,INV003649,2015,2025-07-27 17:13:38,41825.77,Overdue,2025-07-27 17:13:38
3650,INV003650,2143,2025-10-31 4:42:03,10182.37,Partially Paid,2025-10-31 4:42:03
3651,INV003651,25,2025-03-04 4:20:52,25891.52,Overdue,2025-03-04 4:20:52
3652,INV003652,1274,2025-11-14 7:34:45,80705.97,Paid,2025-11-14 7:34:45
3653,INV003653,3768,2024-11-01 5:47:28,78423.23,Pending,2024-11-01 5:47:28
3654,INV003654,1109,2025-10-10 15:09:36,33003.88,Paid,2025-10-10 15:09:36
3655,INV003655,2037,2024-08-07 23:36:05,162405.33,Pending,2024-08-07 23:36:05
3656,INV003656,25,2024-10-05 12:35:34,25891.52,Overdue,2024-10-05 12:35:34
3657,INV003657,4211,2024-10-30 2:43:12,47267.3,Partially Paid,2024-10-30 2:43:12
3658,INV003658,4592,2025-10-05 8:57:00,57643.27,Pending,2025-10-05 8:57:00
3659,INV003659,4161,2025-10-03 1:10:02,111319.72,Paid,2025-10-03 1:10:02
3660,INV003660,1347,2026-01-24 9:39:16,3670.44,Pending,2026-01-24 9:39:16
3661,INV003661,4821,2025-03-25 16:58:39,6874.48,Overdue,2025-03-25 16:58:39
3662,INV003662,2734,2026-03-29 12:44:47,254130.67,Partially Paid,2026-03-29 12:44:47
3663,INV003663,3264,2025-07-08 9:08:55,23812.32,Pending,2025-07-08 9:08:55
3664,INV003664,452,2025-06-14 15:42:39,121745.6,Pending,2025-06-14 15:42:39
3665,INV003665,4081,2025-07-28 23:16:45,53332.84,Paid,2025-07-28 23:16:45
3666,INV003666,3594,2024-11-30 7:45:55,76959.04,Paid,2024-11-30 7:45:55
3667,INV003667,4926,2026-03-14 15:18:22,3964.04,Paid,2026-03-14 15:18:22
3668,INV003668,3420,2024-10-07 19:26:13,49599.32,Pending,2024-10-07 19:26:13
3669,INV003669,1544,2024-06-08 19:04:52,42884.9,Paid,2024-06-08 19:04:52
3670,INV003670,2833,2025-08-15 17:11:35,45040.58,Overdue,2025-08-15 17:11:35
3671,INV003671,1842,2024-08-10 5:54:02,60273.07,Overdue,2024-08-10 5:54:02
3672,INV003672,2406,2024-11-04 4:25:08,56509.16,Paid,2024-11-04 4:25:08
3673,INV003673,4612,2026-01-17 10:34:56,34052.16,Partially Paid,2026-01-17 10:34:56
3674,INV003674,2542,2025-11-10 4:13:34,74820.28,Partially Paid,2025-11-10 4:13:34
3675,INV003675,26,2025-04-22 11:41:35,161733.94,Overdue,2025-04-22 11:41:35
3676,INV003676,4434,2025-05-23 22:20:45,346.5,Partially Paid,2025-05-23 22:20:45
3677,INV003677,3998,2025-03-09 13:33:27,0,Paid,2025-03-09 13:33:27
3678,INV003678,916,2026-04-15 4:39:50,48465.51,Partially Paid,2026-04-15 4:39:50
3679,INV003679,1298,2024-12-16 0:35:44,30711.75,Overdue,2024-12-16 0:35:44
3680,INV003680,4995,2024-08-09 18:53:56,190678.17,Overdue,2024-08-09 18:53:56
3681,INV003681,4799,2025-12-30 9:42:53,79579.74,Partially Paid,2025-12-30 9:42:53
3682,INV003682,1963,2024-06-29 11:22:04,20827.05,Overdue,2024-06-29 11:22:04
3683,INV003683,1656,2024-06-24 16:26:51,59417.86,Partially Paid,2024-06-24 16:26:51
3684,INV003684,3062,2025-08-12 8:17:13,142095.55,Paid,2025-08-12 8:17:13
3685,INV003685,2054,2024-06-24 7:58:21,20009.09,Paid,2024-06-24 7:58:21
3686,INV003686,3421,2025-02-22 22:29:51,125592.32,Pending,2025-02-22 22:29:51
3687,INV003687,3210,2024-12-02 9:11:18,154470.02,Partially Paid,2024-12-02 9:11:18
3688,INV003688,1463,2024-10-19 17:29:53,24163.45,Overdue,2024-10-19 17:29:53
3689,INV003689,89,2024-10-26 16:20:24,0,Partially Paid,2024-10-26 16:20:24
3690,INV003690,1344,2024-09-24 10:24:23,96256.52,Partially Paid,2024-09-24 10:24:23
3691,INV003691,466,2024-06-12 1:09:55,32644.99,Paid,2024-06-12 1:09:55
3692,INV003692,2021,2025-02-27 16:31:14,27882.18,Pending,2025-02-27 16:31:14
3693,INV003693,828,2025-11-28 3:21:27,0,Overdue,2025-11-28 3:21:27
3694,INV003694,3262,2025-01-06 19:04:37,190908.97,Partially Paid,2025-01-06 19:04:37
3695,INV003695,3677,2026-03-18 10:44:54,149349.34,Paid,2026-03-18 10:44:54
3696,INV003696,517,2025-04-02 9:50:47,0,Paid,2025-04-02 9:50:47
3697,INV003697,4185,2026-01-17 4:58:42,19968.08,Partially Paid,2026-01-17 4:58:42
3698,INV003698,973,2025-05-24 19:52:16,15259.26,Partially Paid,2025-05-24 19:52:16
3699,INV003699,911,2026-01-22 6:38:35,82911.32,Paid,2026-01-22 6:38:35
3700,INV003700,2194,2025-02-15 11:43:12,41885.8,Overdue,2025-02-15 11:43:12
3701,INV003701,4999,2025-09-09 9:04:37,0,Pending,2025-09-09 9:04:37
3702,INV003702,370,2025-02-17 8:39:02,63521.68,Partially Paid,2025-02-17 8:39:02
3703,INV003703,644,2025-04-09 16:10:37,45563.54,Paid,2025-04-09 16:10:37
3704,INV003704,1228,2025-11-27 9:24:17,137355.89,Pending,2025-11-27 9:24:17
3705,INV003705,646,2025-06-07 6:41:01,38858.62,Pending,2025-06-07 6:41:01
3706,INV003706,858,2024-10-16 19:04:48,71225.38,Partially Paid,2024-10-16 19:04:48
3707,INV003707,266,2025-10-07 0:42:33,23822.49,Overdue,2025-10-07 0:42:33
3708,INV003708,287,2025-11-08 12:40:37,62519.67,Pending,2025-11-08 12:40:37
3709,INV003709,2560,2024-12-16 3:08:39,4250.4,Partially Paid,2024-12-16 3:08:39
3710,INV003710,893,2025-08-17 20:31:21,73413.39,Paid,2025-08-17 20:31:21
3711,INV003711,3881,2026-02-06 13:22:33,136610.56,Pending,2026-02-06 13:22:33
3712,INV003712,2420,2025-09-25 12:36:44,1463.52,Paid,2025-09-25 12:36:44
3713,INV003713,3953,2025-11-15 22:47:16,66371.41,Overdue,2025-11-15 22:47:16
3714,INV003714,721,2026-03-15 10:42:45,30003.76,Overdue,2026-03-15 10:42:45
3715,INV003715,3340,2025-06-26 8:24:18,293263.2,Overdue,2025-06-26 8:24:18
3716,INV003716,2984,2025-08-02 7:34:09,320845.63,Overdue,2025-08-02 7:34:09
3717,INV003717,2685,2025-03-12 18:59:51,55405.32,Paid,2025-03-12 18:59:51
3718,INV003718,1502,2025-11-16 22:28:14,0,Pending,2025-11-16 22:28:14
3719,INV003719,1692,2024-11-06 5:48:48,0,Overdue,2024-11-06 5:48:48
3720,INV003720,2984,2025-04-25 2:59:12,320845.63,Paid,2025-04-25 2:59:12
3721,INV003721,3400,2025-01-04 17:04:12,109411.31,Overdue,2025-01-04 17:04:12
3722,INV003722,714,2026-04-04 9:16:22,169686.5,Overdue,2026-04-04 9:16:22
3723,INV003723,3365,2026-02-13 20:02:12,6535.54,Partially Paid,2026-02-13 20:02:12
3724,INV003724,1585,2025-07-19 11:47:55,98072.47,Paid,2025-07-19 11:47:55
3725,INV003725,1609,2025-07-15 5:50:18,134143.94,Partially Paid,2025-07-15 5:50:18
3726,INV003726,1637,2025-06-14 17:39:31,11729.43,Pending,2025-06-14 17:39:31
3727,INV003727,4199,2025-12-24 7:36:53,42348.91,Partially Paid,2025-12-24 7:36:53
3728,INV003728,2521,2025-03-01 7:33:26,68159.7,Partially Paid,2025-03-01 7:33:26
3729,INV003729,2727,2024-06-15 1:02:48,43411.63,Paid,2024-06-15 1:02:48
3730,INV003730,447,2024-09-20 7:35:58,59851.04,Partially Paid,2024-09-20 7:35:58
3731,INV003731,2414,2026-01-09 12:44:02,0,Overdue,2026-01-09 12:44:02
3732,INV003732,1711,2025-07-08 23:06:37,35526.55,Overdue,2025-07-08 23:06:37
3733,INV003733,1470,2025-10-08 8:00:10,57876.69,Overdue,2025-10-08 8:00:10
3734,INV003734,12,2024-09-20 12:33:24,13493.07,Paid,2024-09-20 12:33:24
3735,INV003735,4643,2024-06-23 7:22:46,54226.58,Paid,2024-06-23 7:22:46
3736,INV003736,3386,2026-03-02 18:49:54,139865.08,Overdue,2026-03-02 18:49:54
3737,INV003737,1893,2025-09-16 3:36:24,87420.5,Partially Paid,2025-09-16 3:36:24
3738,INV003738,2128,2025-12-01 22:48:29,142487.1,Partially Paid,2025-12-01 22:48:29
3739,INV003739,162,2025-05-17 18:58:14,0,Partially Paid,2025-05-17 18:58:14
3740,INV003740,3565,2024-06-13 5:58:45,60072.96,Partially Paid,2024-06-13 5:58:45
3741,INV003741,3932,2025-09-11 10:01:08,71090.45,Partially Paid,2025-09-11 10:01:08
3742,INV003742,4156,2025-05-09 21:14:16,79615.9,Paid,2025-05-09 21:14:16
3743,INV003743,1704,2024-06-02 5:03:54,139901.41,Overdue,2024-06-02 5:03:54
3744,INV003744,529,2025-07-30 1:48:46,172136.7,Overdue,2025-07-30 1:48:46
3745,INV003745,2804,2024-12-24 14:36:40,75518.53,Pending,2024-12-24 14:36:40
3746,INV003746,2245,2025-12-03 20:52:53,182507.48,Overdue,2025-12-03 20:52:53
3747,INV003747,4486,2026-03-19 1:44:00,76420.49,Partially Paid,2026-03-19 1:44:00
3748,INV003748,2251,2025-05-29 20:10:50,211771.48,Paid,2025-05-29 20:10:50
3749,INV003749,2592,2025-08-14 9:31:13,86942.55,Pending,2025-08-14 9:31:13
3750,INV003750,2836,2026-02-20 6:21:08,80103.86,Paid,2026-02-20 6:21:08
3751,INV003751,4676,2025-08-10 0:30:04,81959.63,Paid,2025-08-10 0:30:04
3752,INV003752,2175,2024-06-04 17:41:44,102638.09,Pending,2024-06-04 17:41:44
3753,INV003753,2877,2024-12-06 10:59:52,64468.8,Paid,2024-12-06 10:59:52
3754,INV003754,4266,2025-07-10 10:14:21,14179.56,Overdue,2025-07-10 10:14:21
3755,INV003755,322,2025-09-20 6:38:42,29954.21,Partially Paid,2025-09-20 6:38:42
3756,INV003756,1710,2025-05-01 21:30:07,110894.8,Pending,2025-05-01 21:30:07
3757,INV003757,4924,2024-08-05 0:56:19,62219.85,Overdue,2024-08-05 0:56:19
3758,INV003758,3310,2024-09-10 4:12:19,60038.87,Overdue,2024-09-10 4:12:19
3759,INV003759,806,2025-06-07 15:20:26,48135.89,Pending,2025-06-07 15:20:26
3760,INV003760,1187,2025-10-12 18:35:16,0,Partially Paid,2025-10-12 18:35:16
3761,INV003761,703,2024-08-23 5:04:08,131751.19,Paid,2024-08-23 5:04:08
3762,INV003762,283,2026-04-10 5:04:24,24161.3,Overdue,2026-04-10 5:04:24
3763,INV003763,4775,2024-11-11 18:43:18,14544.27,Paid,2024-11-11 18:43:18
3764,INV003764,1417,2025-10-02 0:07:28,158141.14,Partially Paid,2025-10-02 0:07:28
3765,INV003765,2296,2025-02-25 1:25:14,64579.6,Pending,2025-02-25 1:25:14
3766,INV003766,4231,2025-11-18 22:56:20,0,Overdue,2025-11-18 22:56:20
3767,INV003767,3868,2025-07-09 1:42:26,36772.25,Paid,2025-07-09 1:42:26
3768,INV003768,4998,2024-11-10 20:20:59,201098.73,Paid,2024-11-10 20:20:59
3769,INV003769,4718,2025-01-06 15:28:44,13605.75,Pending,2025-01-06 15:28:44
3770,INV003770,141,2025-03-21 22:35:29,99754.48,Overdue,2025-03-21 22:35:29
3771,INV003771,399,2025-04-30 13:26:37,3480.77,Paid,2025-04-30 13:26:37
3772,INV003772,3140,2026-04-01 0:37:04,153303.62,Pending,2026-04-01 0:37:04
3773,INV003773,1959,2026-02-02 0:41:02,23857.86,Pending,2026-02-02 0:41:02
3774,INV003774,1998,2025-01-03 6:56:18,75961.08,Partially Paid,2025-01-03 6:56:18
3775,INV003775,1042,2024-10-23 2:54:40,96388.62,Overdue,2024-10-23 2:54:40
3776,INV003776,4773,2025-08-05 7:03:58,152506.76,Pending,2025-08-05 7:03:58
3777,INV003777,1099,2024-05-14 6:04:30,139973.23,Partially Paid,2024-05-14 6:04:30
3778,INV003778,2960,2025-12-11 6:14:06,94023.87,Partially Paid,2025-12-11 6:14:06
3779,INV003779,981,2025-01-10 8:11:30,19597.01,Paid,2025-01-10 8:11:30
3780,INV003780,4977,2025-08-09 2:07:44,153059.87,Pending,2025-08-09 2:07:44
3781,INV003781,2401,2025-02-04 7:07:15,75329.25,Paid,2025-02-04 7:07:15
3782,INV003782,1147,2024-09-14 20:10:10,242431.24,Pending,2024-09-14 20:10:10
3783,INV003783,22,2025-12-08 19:44:34,127269.8,Paid,2025-12-08 19:44:34
3784,INV003784,3503,2024-08-17 2:27:42,19561.18,Pending,2024-08-17 2:27:42
3785,INV003785,1958,2026-04-27 22:02:29,24504.64,Paid,2026-04-27 22:02:29
3786,INV003786,4198,2025-03-29 19:03:01,84417.16,Pending,2025-03-29 19:03:01
3787,INV003787,1393,2025-10-05 23:52:39,35012.75,Overdue,2025-10-05 23:52:39
3788,INV003788,2983,2026-01-05 12:36:20,24196.58,Paid,2026-01-05 12:36:20
3789,INV003789,3396,2025-05-28 17:09:44,44055.58,Partially Paid,2025-05-28 17:09:44
3790,INV003790,4674,2025-10-17 7:15:01,0,Paid,2025-10-17 7:15:01
3791,INV003791,4044,2024-05-26 0:29:12,7317.6,Partially Paid,2024-05-26 0:29:12
3792,INV003792,3277,2026-04-11 19:54:45,35952.6,Paid,2026-04-11 19:54:45
3793,INV003793,4695,2025-04-17 11:34:56,41377.78,Partially Paid,2025-04-17 11:34:56
3794,INV003794,65,2025-05-05 12:03:57,0,Partially Paid,2025-05-05 12:03:57
3795,INV003795,700,2026-04-23 11:08:19,84283.58,Paid,2026-04-23 11:08:19
3796,INV003796,3870,2025-01-06 13:47:17,113140.7,Pending,2025-01-06 13:47:17
3797,INV003797,1224,2025-07-22 21:38:48,45869.08,Pending,2025-07-22 21:38:48
3798,INV003798,1872,2024-06-21 14:58:52,76089.72,Overdue,2024-06-21 14:58:52
3799,INV003799,4629,2025-04-27 11:16:21,65086.59,Paid,2025-04-27 11:16:21
3800,INV003800,2040,2024-06-03 5:49:17,67548.24,Pending,2024-06-03 5:49:17
3801,INV003801,2961,2025-11-06 16:10:06,207508.31,Pending,2025-11-06 16:10:06
3802,INV003802,675,2026-04-10 0:26:38,231677.25,Overdue,2026-04-10 0:26:38
3803,INV003803,2026,2024-10-16 8:41:50,75201.49,Overdue,2024-10-16 8:41:50
3804,INV003804,3538,2026-03-05 20:59:57,55065.53,Pending,2026-03-05 20:59:57
3805,INV003805,4452,2026-02-24 8:03:41,43808.77,Partially Paid,2026-02-24 8:03:41
3806,INV003806,1125,2024-09-29 6:09:55,34987.37,Overdue,2024-09-29 6:09:55
3807,INV003807,2901,2024-10-05 2:06:13,154571.72,Paid,2024-10-05 2:06:13
3808,INV003808,2234,2024-12-06 15:01:24,84648.12,Paid,2024-12-06 15:01:24
3809,INV003809,4707,2025-12-07 21:42:40,141333.27,Overdue,2025-12-07 21:42:40
3810,INV003810,849,2026-02-27 16:15:46,263114.81,Overdue,2026-02-27 16:15:46
3811,INV003811,3657,2024-10-06 8:17:19,0,Partially Paid,2024-10-06 8:17:19
3812,INV003812,738,2026-02-26 16:34:22,121264.97,Partially Paid,2026-02-26 16:34:22
3813,INV003813,4511,2025-02-14 6:38:35,79981.08,Pending,2025-02-14 6:38:35
3814,INV003814,4357,2025-05-30 5:55:39,142177.78,Pending,2025-05-30 5:55:39
3815,INV003815,636,2026-03-26 10:35:44,4327.5,Pending,2026-03-26 10:35:44
3816,INV003816,2378,2025-12-22 15:06:23,211719.46,Overdue,2025-12-22 15:06:23
3817,INV003817,3164,2025-08-28 9:09:21,0,Pending,2025-08-28 9:09:21
3818,INV003818,793,2025-06-30 12:05:03,26109.38,Partially Paid,2025-06-30 12:05:03
3819,INV003819,1595,2025-05-23 2:58:27,71522.38,Partially Paid,2025-05-23 2:58:27
3820,INV003820,1067,2024-12-22 1:19:59,51344.83,Partially Paid,2024-12-22 1:19:59
3821,INV003821,33,2026-04-04 9:47:55,24266.2,Pending,2026-04-04 9:47:55
3822,INV003822,4286,2026-01-11 1:25:28,13028.76,Partially Paid,2026-01-11 1:25:28
