sales_order_item_id,sales_order_id,product_id,quantity,unit_price,line_amount,created_date
10532,3405,131,8,505.78,4046.24,2024-08-14 6:10:08
10533,1095,29,6,791.1,4746.6,2026-03-07 22:12:47
10534,493,142,13,88.75,1153.75,2024-11-27 16:45:08
10535,655,68,20,2764.07,55281.4,2026-03-28 13:38:06
10536,4490,76,5,2055.79,10278.95,2025-01-09 21:46:28
10537,3047,10,15,1584.58,23768.7,2024-06-25 13:24:26
10538,3237,196,13,391.13,5084.69,2026-01-30 18:39:21
10539,4953,163,15,266.72,4000.8,2024-08-23 22:52:04
10540,4140,67,6,2238.27,13429.62,2026-03-02 12:46:52
10541,266,16,3,3192.97,9578.91,2026-01-01 12:42:47
10542,2343,22,9,601.07,5409.63,2026-02-19 7:55:33
10543,2210,35,9,4134.89,37214.01,2025-10-05 14:52:21
10544,3214,4,16,3456.14,55298.24,2025-06-03 8:44:23
10545,1826,126,6,4747.41,28484.46,2025-12-06 14:39:03
10546,2021,181,18,1549.01,27882.18,2024-10-13 7:27:55
10547,3467,18,12,1710.12,20521.44,2024-12-26 22:49:00
10548,4742,95,6,3454.66,20727.96,2025-12-06 11:30:25
10549,4251,181,11,1549.01,17039.11,2025-07-13 13:59:11
10550,4907,182,20,283.36,5667.2,2025-08-14 7:36:04
10551,2239,117,11,3747.57,41223.27,2024-06-19 0:18:47
10552,3855,179,14,577.95,8091.3,2025-08-11 2:53:53
10553,1748,193,16,4223.98,67583.68,2024-05-23 22:57:42
10554,4988,129,6,173.25,1039.5,2025-09-29 21:55:27
10555,4859,59,1,3242.07,3242.07,2025-12-08 14:37:42
10556,2786,81,16,189.14,3026.24,2026-02-26 4:23:18
10557,3915,148,16,2137.11,34193.76,2025-03-06 23:47:59
10558,4922,165,18,2416.13,43490.34,2024-12-13 12:45:08
10559,1712,100,15,3893.77,58406.55,2025-11-04 5:17:42
10560,3560,5,16,474.34,7589.44,2024-05-19 8:01:59
10561,2555,185,4,886.72,3546.88,2025-05-12 10:13:56
10562,331,95,19,3454.66,65638.54,2026-01-30 22:59:39
10563,1790,155,9,4441.57,39974.13,2025-06-19 11:16:00
10564,4387,27,11,3131.32,34444.52,2025-06-30 17:42:39
10565,37,198,9,4791.53,43123.77,2024-10-01 10:05:32
10566,1884,146,2,226.39,452.78,2025-07-31 6:05:03
10567,1937,88,14,2833.98,39675.72,2024-08-30 1:39:44
10568,209,35,17,4134.89,70293.13,2024-12-09 13:59:22
10569,2913,197,18,977.58,17596.44,2026-02-21 20:58:28
10570,3358,159,13,4160.54,54087.02,2025-07-12 8:14:26
10571,3486,184,1,608.72,608.72,2025-08-31 5:28:54
10572,3434,55,12,2428.71,29144.52,2025-09-22 7:44:34
10573,2518,174,15,1711.07,25666.05,2025-12-11 14:27:52
10574,3218,5,16,474.34,7589.44,2024-11-17 18:40:41
10575,2676,21,6,4057.6,24345.6,2025-12-03 15:26:30
10576,714,15,3,4871.73,14615.19,2024-09-14 19:03:19
10577,4100,75,5,4553.1,22765.5,2025-10-13 8:27:22
10578,3191,43,5,2357.8,11789,2026-03-07 4:30:47
10579,3111,80,10,3137.73,31377.3,2026-04-14 1:43:22
10580,851,135,1,1225.41,1225.41,2026-04-02 18:24:50
10581,1071,72,12,3964.04,47568.48,2024-09-14 5:33:08
10582,4772,76,2,2055.79,4111.58,2025-05-13 12:24:35
10583,4111,90,20,1211.74,24234.8,2025-07-25 4:35:05
10584,1919,83,13,460.99,5992.87,2025-04-05 22:05:37
10585,3060,62,11,731.76,8049.36,2025-09-10 9:13:11
10586,1291,71,8,3726.08,29808.64,2025-07-16 7:43:21
10587,3856,198,15,4791.53,71872.95,2024-08-09 17:35:01
10588,4840,85,2,3473.07,6946.14,2024-11-12 14:28:52
10589,3664,186,14,1158.25,16215.5,2025-11-07 13:22:42
10590,2970,199,11,740.76,8148.36,2025-12-14 11:22:06
10591,3759,58,16,475.11,7601.76,2024-11-10 20:10:08
10592,2065,144,12,2386.47,28637.64,2024-09-08 3:15:35
10593,1268,85,3,3473.07,10419.21,2026-03-01 22:01:28
10594,1397,44,11,915.63,10071.93,2025-07-26 21:55:27
10595,4513,75,14,4553.1,63743.4,2024-09-17 21:05:02
10596,3752,152,2,2657.48,5314.96,2025-01-05 0:15:34
10597,675,169,16,1373.62,21977.92,2024-05-17 8:34:04
10598,2660,198,6,4791.53,28749.18,2025-08-04 11:51:38
10599,1293,123,19,236.28,4489.32,2024-10-03 1:16:42
10600,1435,160,9,3725.5,33529.5,2025-06-21 9:46:26
10601,4609,176,14,786.34,11008.76,2025-04-27 7:47:47
10602,2685,42,7,4108.89,28762.23,2025-09-08 18:34:39
10603,3256,128,9,4170.13,37531.17,2024-07-24 20:06:21
10604,4791,145,20,554.18,11083.6,2025-08-02 3:32:29
10605,433,37,2,2348.8,4697.6,2025-10-21 1:30:29
10606,1836,171,17,2835.94,48210.98,2025-09-15 18:09:42
10607,2781,69,2,4349.31,8698.62,2025-08-15 5:30:59
10608,3586,1,2,3508.91,7017.82,2024-11-13 19:42:05
10609,4590,68,3,2764.07,8292.21,2025-07-04 13:34:40
10610,2806,147,3,4820.49,14461.47,2024-12-03 9:36:18
10611,1056,73,5,639.97,3199.85,2025-12-01 14:26:04
10612,3399,145,11,554.18,6095.98,2024-07-10 5:31:55
10613,3849,82,8,3425.15,27401.2,2025-10-10 5:18:08
10614,4452,88,3,2833.98,8501.94,2025-03-24 15:26:11
10615,1653,173,20,2657.11,53142.2,2025-01-09 17:52:05
10616,3950,97,8,542.2,4337.6,2025-06-23 9:21:19
10617,2734,42,20,4108.89,82177.8,2026-01-21 15:53:48
10618,2330,107,3,459.77,1379.31,2025-09-13 13:37:55
10619,2559,34,14,2727.37,38183.18,2024-09-30 21:56:28
10620,1373,6,9,1224.09,11016.81,2024-06-24 12:49:42
10621,488,131,12,505.78,6069.36,2025-08-06 18:48:03
10622,1153,6,13,1224.09,15913.17,2025-03-08 23:12:23
10623,2016,53,9,3802.35,34221.15,2025-09-27 6:13:30
10624,3340,20,3,379.67,1139.01,2025-07-28 19:34:37
10625,4319,154,16,3258.07,52129.12,2024-08-18 23:33:29
10626,4306,127,7,3635.73,25450.11,2024-07-11 11:55:12
10627,3677,37,17,2348.8,39929.6,2025-12-05 12:17:55
10628,1471,167,13,4038.03,52494.39,2024-11-28 18:20:36
10629,2862,155,7,4441.57,31090.99,2025-04-06 22:59:26
10630,1791,178,17,2215.8,37668.6,2025-01-22 8:32:12
10631,337,74,4,4372.21,17488.84,2025-02-05 13:36:20
10632,541,124,3,589.44,1768.32,2025-03-27 15:23:55
10633,3151,13,8,1488.27,11906.16,2025-04-14 23:07:12
10634,1658,189,8,2883.04,23064.32,2025-12-19 18:50:06
10635,501,130,12,2229.03,26748.36,2026-03-29 3:50:22
10636,2392,73,3,639.97,1919.91,2025-04-17 5:55:52
10637,4335,167,10,4038.03,40380.3,2025-11-02 14:01:30
10638,2047,108,14,2083.36,29167.04,2025-05-19 15:57:30
10639,445,171,6,2835.94,17015.64,2025-07-21 14:43:14
10640,131,162,20,2059.94,41198.8,2025-10-21 9:54:35
10641,1632,23,8,3955.8,31646.4,2024-06-11 1:52:39
10642,3861,142,18,88.75,1597.5,2025-07-09 5:48:03
10643,396,188,6,2304.17,13825.02,2025-12-25 22:52:49
10644,548,9,19,1264.5,24025.5,2025-03-21 11:34:44
10645,1969,107,16,459.77,7356.32,2026-01-08 5:27:40
10646,3385,128,15,4170.13,62551.95,2026-03-20 23:42:17
10647,3800,117,8,3747.57,29980.56,2026-01-12 17:15:24
10648,3409,88,15,2833.98,42509.7,2024-08-15 21:34:20
10649,3093,80,12,3137.73,37652.76,2025-12-12 7:23:21
10650,2856,77,11,3909.81,43007.91,2025-07-20 5:37:06
10651,477,54,9,663.76,5973.84,2025-02-10 13:53:22
10652,4131,29,20,791.1,15822,2026-02-09 14:02:59
10653,2711,179,9,577.95,5201.55,2024-12-05 23:11:53
10654,1656,92,4,56.89,227.56,2025-09-24 4:43:54
10655,884,13,5,1488.27,7441.35,2025-01-19 15:44:53
10656,3128,160,7,3725.5,26078.5,2026-03-27 16:31:11
10657,4704,81,12,189.14,2269.68,2025-04-20 11:05:56
10658,1683,61,2,4901.42,9802.84,2025-02-16 13:46:38
10659,4403,159,5,4160.54,20802.7,2024-09-01 5:35:17
10660,1575,177,8,1367.79,10942.32,2025-04-27 13:35:43
10661,1545,168,3,4149.01,12447.03,2024-07-12 5:03:00
10662,1686,94,3,4726.73,14180.19,2025-01-06 23:28:59
10663,2551,168,17,4149.01,70533.17,2024-07-05 17:11:40
10664,2580,87,1,2159.13,2159.13,2026-05-08 1:39:05
10665,3806,6,5,1224.09,6120.45,2025-04-22 13:42:28
10666,3085,65,1,1343.19,1343.19,2025-01-09 8:30:43
10667,3541,36,14,3965.22,55513.08,2024-10-21 3:04:16
10668,117,99,15,1985.07,29776.05,2025-09-06 1:59:28
10669,2306,184,4,608.72,2434.88,2024-06-01 10:22:46
10670,2621,162,4,2059.94,8239.76,2026-01-01 18:56:21
10671,2433,79,17,4263.18,72474.06,2024-12-09 19:24:22
10672,3912,112,6,4023.12,24138.72,2025-08-07 16:48:49
10673,880,108,10,2083.36,20833.6,2025-12-12 22:06:27
10674,4608,63,9,2546.12,22915.08,2024-10-28 19:16:53
10675,1113,117,19,3747.57,71203.83,2025-04-17 11:48:48
10676,3716,64,2,1388.47,2776.94,2025-10-17 12:11:52
10677,1428,150,10,1617.34,16173.4,2025-08-16 5:19:46
10678,440,112,19,4023.12,76439.28,2025-02-21 1:39:28
10679,2681,123,6,236.28,1417.68,2025-09-10 1:44:42
10680,2826,43,2,2357.8,4715.6,2024-10-09 16:21:00
10681,1292,59,12,3242.07,38904.84,2024-12-07 23:03:22
10682,4156,159,7,4160.54,29123.78,2024-08-05 16:45:11
10683,3719,119,4,1176.77,4707.08,2024-07-22 17:44:33
10684,1318,96,18,1004.09,18073.62,2025-05-18 8:00:24
10685,1481,138,9,3945.33,35507.97,2025-06-01 15:24:14
10686,4348,197,18,977.58,17596.44,2024-12-27 1:48:14
10687,4937,22,19,601.07,11420.33,2025-10-04 5:01:19
10688,4829,77,20,3909.81,78196.2,2026-02-23 15:35:31
10689,2935,22,13,601.07,7813.91,2026-02-14 13:02:20
10690,2735,160,19,3725.5,70784.5,2025-09-10 8:32:41
10691,551,192,19,2305.88,43811.72,2025-05-17 23:59:11
10692,2264,81,13,189.14,2458.82,2024-06-21 6:00:58
10693,2402,77,14,3909.81,54737.34,2025-01-03 19:22:41
10694,2060,197,11,977.58,10753.38,2024-09-27 15:40:40
10695,1183,61,19,4901.42,93126.98,2024-08-04 8:27:25
10696,49,8,9,1660.65,14945.85,2025-10-29 20:34:25
10697,595,95,6,3454.66,20727.96,2024-07-10 12:58:09
10698,2484,40,17,3022.53,51383.01,2025-05-21 2:10:04
10699,3078,127,18,3635.73,65443.14,2025-02-20 1:45:57
10700,2994,85,9,3473.07,31257.63,2026-03-04 4:15:16
10701,4045,3,3,3603.17,10809.51,2025-12-16 12:59:30
10702,4114,151,16,1382.33,22117.28,2024-08-18 13:16:17
10703,3999,154,12,3258.07,39096.84,2026-03-12 21:30:31
10704,370,32,10,365.19,3651.9,2024-07-20 2:55:58
10705,3079,116,2,2687.5,5375,2025-12-19 3:42:31
10706,1872,109,16,4383.54,70136.64,2025-04-29 22:32:11
10707,1174,195,11,3731.57,41047.27,2026-01-18 1:29:05
10708,365,191,5,4831.34,24156.7,2026-03-22 10:30:05
10709,4125,179,1,577.95,577.95,2024-06-30 17:34:43
10710,470,177,10,1367.79,13677.9,2026-02-21 14:59:29
10711,629,119,16,1176.77,18828.32,2024-07-04 7:58:19
10712,266,163,16,266.72,4267.52,2025-08-15 12:13:03
10713,1977,70,14,1175.48,16456.72,2025-02-02 8:26:22
10714,352,173,8,2657.11,21256.88,2025-03-14 12:15:14
10715,868,106,4,176.49,705.96,2025-07-04 2:34:33
10716,1816,170,10,1761.61,17616.1,2025-08-07 15:07:27
10717,104,192,16,2305.88,36894.08,2025-01-24 6:21:51
10718,4813,159,5,4160.54,20802.7,2025-05-14 12:39:58
10719,720,99,9,1985.07,17865.63,2024-05-29 17:42:53
10720,2868,124,11,589.44,6483.84,2025-03-13 5:10:06
10721,1454,125,12,686.96,8243.52,2025-02-22 13:48:39
10722,2365,166,6,1844.13,11064.78,2025-03-15 6:30:38
10723,4120,183,7,3839.07,26873.49,2025-01-09 10:34:17
10724,1029,195,18,3731.57,67168.26,2026-04-10 14:00:33
10725,3274,126,17,4747.41,80705.97,2025-12-20 6:05:25
10726,2773,24,12,1908.09,22897.08,2025-04-21 11:18:36
10727,428,109,13,4383.54,56986.02,2024-12-24 9:45:57
10728,4269,131,3,505.78,1517.34,2026-04-30 21:00:45
10729,2847,92,15,56.89,853.35,2024-09-10 11:59:45
10730,900,178,11,2215.8,24373.8,2026-04-19 19:43:00
10731,2989,107,14,459.77,6436.78,2026-03-12 19:27:42
10732,664,108,14,2083.36,29167.04,2025-11-05 2:34:01
10733,4585,150,10,1617.34,16173.4,2025-05-19 17:15:28
10734,354,145,8,554.18,4433.44,2024-09-23 6:50:16
10735,3446,192,8,2305.88,18447.04,2026-04-24 9:27:52
10736,3179,65,14,1343.19,18804.66,2026-03-16 22:01:56
10737,116,88,19,2833.98,53845.62,2025-10-11 10:16:47
10738,3036,81,4,189.14,756.56,2025-04-08 15:29:05
10739,3386,30,3,2973.12,8919.36,2024-07-15 9:19:37
10740,1795,54,19,663.76,12611.44,2025-01-30 18:54:14
10741,2738,107,7,459.77,3218.39,2024-09-30 8:43:57
10742,1535,34,9,2727.37,24546.33,2024-08-28 4:01:34
10743,3043,20,17,379.67,6454.39,2024-11-30 15:34:37
10744,1218,96,13,1004.09,13053.17,2024-11-12 21:31:49
10745,4973,104,3,3839.68,11519.04,2025-10-06 22:34:53
10746,4862,33,3,3941.26,11823.78,2024-09-15 18:03:12
10747,1191,165,14,2416.13,33825.82,2025-05-10 10:09:32
10748,4650,116,10,2687.5,26875,2026-02-05 20:07:17
10749,4572,195,13,3731.57,48510.41,2024-09-15 0:39:15
10750,4750,125,18,686.96,12365.28,2024-10-05 10:57:31
10751,2492,135,16,1225.41,19606.56,2025-01-16 12:33:43
10752,4679,193,17,4223.98,71807.66,2025-04-07 11:30:20
10753,4969,105,7,4517.98,31625.86,2025-03-15 10:34:24
10754,699,147,14,4820.49,67486.86,2026-01-06 5:25:56
10755,1839,15,12,4871.73,58460.76,2024-06-04 8:29:48
10756,1328,127,2,3635.73,7271.46,2024-10-17 5:19:13
10757,2129,182,7,283.36,1983.52,2025-09-01 3:38:08
10758,3185,147,6,4820.49,28922.94,2024-05-16 11:21:08
10759,1479,196,12,391.13,4693.56,2025-06-09 12:31:02
10760,4616,188,3,2304.17,6912.51,2025-05-13 16:15:32
10761,3457,65,5,1343.19,6715.95,2025-12-26 8:53:06
10762,1926,2,4,2587.97,10351.88,2025-11-06 13:11:22
10763,1099,124,10,589.44,5894.4,2025-01-01 16:24:57
10764,3321,151,1,1382.33,1382.33,2024-12-20 4:19:21
10765,907,125,13,686.96,8930.48,2025-07-09 8:04:54
10766,1670,28,20,793.71,15874.2,2025-11-16 1:03:28
10767,742,147,17,4820.49,81948.33,2024-06-18 21:07:54
10768,3484,63,15,2546.12,38191.8,2024-06-17 20:36:09
10769,140,135,12,1225.41,14704.92,2025-08-16 4:33:40
10770,2834,58,13,475.11,6176.43,2024-09-23 7:04:16
10771,37,108,5,2083.36,10416.8,2025-04-04 13:12:27
10772,1424,50,1,4325.9,4325.9,2024-07-28 16:55:48
10773,3386,49,12,1579.44,18953.28,2026-03-02 8:44:53
10774,3418,121,7,3180.67,22264.69,2025-01-23 16:37:58
10775,2891,126,15,4747.41,71211.15,2024-10-01 10:11:14
10776,3062,101,20,3728.41,74568.2,2025-03-07 0:19:31
10777,2371,43,20,2357.8,47156,2024-08-06 1:47:10
10778,4267,80,3,3137.73,9413.19,2025-03-16 2:27:50
10779,16,77,1,3909.81,3909.81,2026-02-28 2:12:27
10780,290,56,6,3048.27,18289.62,2026-03-09 2:49:18
10781,3841,53,1,3802.35,3802.35,2026-04-10 19:19:21
10782,1786,193,5,4223.98,21119.9,2025-03-10 18:28:27
10783,2528,197,17,977.58,16618.86,2025-04-10 17:04:34
10784,1427,182,15,283.36,4250.4,2025-06-07 13:37:58
10785,2496,178,13,2215.8,28805.4,2025-05-06 17:09:44
10786,1696,192,11,2305.88,25364.68,2025-10-27 0:43:07
10787,1044,175,8,1628.67,13029.36,2025-11-25 6:06:20
10788,2798,106,3,176.49,529.47,2026-03-16 4:14:10
10789,950,143,17,3711.17,63089.89,2025-09-09 23:38:06
10790,1240,4,8,3456.14,27649.12,2026-03-26 15:44:19
10791,4425,1,14,3508.91,49124.74,2024-09-09 19:58:08
10792,4774,85,17,3473.07,59042.19,2024-12-24 14:37:01
10793,3384,36,3,3965.22,11895.66,2025-04-29 15:58:00
10794,4606,86,7,3982.76,27879.32,2026-03-24 5:58:37
10795,525,182,4,283.36,1133.44,2025-10-31 22:47:12
10796,770,168,6,4149.01,24894.06,2024-09-07 10:43:15
10797,4117,196,3,391.13,1173.39,2025-06-17 21:28:36
10798,3823,125,20,686.96,13739.2,2025-03-13 8:50:21
10799,246,54,13,663.76,8628.88,2025-07-20 4:10:59
10800,3473,99,13,1985.07,25805.91,2025-06-30 10:36:19
10801,1873,101,20,3728.41,74568.2,2026-02-11 2:18:48
10802,2489,123,6,236.28,1417.68,2025-04-16 15:09:14
10803,4155,19,8,579.29,4634.32,2025-03-18 16:11:00
10804,1298,107,11,459.77,5057.47,2025-03-23 1:04:26
10805,4764,132,9,1799.78,16198.02,2024-10-01 15:02:53
10806,2755,3,7,3603.17,25222.19,2025-02-20 23:51:20
10807,1648,176,16,786.34,12581.44,2024-07-27 12:58:01
10808,404,184,6,608.72,3652.32,2025-01-10 7:53:54
10809,4926,72,1,3964.04,3964.04,2025-11-03 23:25:22
10810,1843,126,12,4747.41,56968.92,2025-03-21 3:17:49
10811,1792,89,7,404.05,2828.35,2024-09-28 12:42:43
10812,882,169,7,1373.62,9615.34,2024-07-08 16:45:05
10813,1273,182,9,283.36,2550.24,2025-11-16 16:06:03
10814,2810,33,15,3941.26,59118.9,2025-11-23 14:59:12
10815,2704,107,15,459.77,6896.55,2024-11-13 8:45:11
10816,804,150,11,1617.34,17790.74,2024-11-09 0:36:09
10817,389,188,8,2304.17,18433.36,2025-01-29 7:45:41
10818,447,95,13,3454.66,44910.58,2025-06-12 20:34:38
10819,4107,117,18,3747.57,67456.26,2025-01-26 16:23:43
10820,505,117,3,3747.57,11242.71,2025-02-05 21:27:29
10821,1031,180,13,3394.31,44126.03,2024-11-07 3:48:51
10822,2702,39,10,2994.2,29942,2025-08-30 15:15:43
10823,2393,139,20,4937.76,98755.2,2025-02-01 22:09:26
10824,592,129,12,173.25,2079,2024-10-15 11:53:51
10825,1311,186,20,1158.25,23165,2025-06-08 15:56:39
10826,4140,61,17,4901.42,83324.14,2025-11-30 0:06:03
10827,4119,44,1,915.63,915.63,2024-10-04 22:38:36
10828,605,84,4,3522.42,14089.68,2026-03-24 15:46:48
10829,2266,151,15,1382.33,20734.95,2025-08-30 17:39:24
10830,3619,128,14,4170.13,58381.82,2025-03-27 2:50:06
10831,2198,148,3,2137.11,6411.33,2025-09-23 23:57:06
10832,2016,103,3,958.76,2876.28,2025-01-13 10:18:19
10833,3345,91,15,3193.14,47897.1,2025-02-06 8:33:30
10834,3391,89,5,404.05,2020.25,2025-11-28 2:39:55
10835,4163,43,5,2357.8,11789,2026-04-26 11:44:47
10836,3169,28,19,793.71,15080.49,2025-12-11 1:26:31
10837,2686,169,9,1373.62,12362.58,2025-07-10 16:41:54
10838,4617,171,1,2835.94,2835.94,2025-08-03 8:56:52
10839,1074,145,10,554.18,5541.8,2025-12-24 8:40:23
10840,4604,68,19,2764.07,52517.33,2025-05-06 2:59:03
10841,2429,49,9,1579.44,14214.96,2025-02-13 23:38:13
10842,2621,118,16,4113.86,65821.76,2025-09-28 16:38:59
10843,3353,102,3,3039.25,9117.75,2025-03-25 19:01:18
10844,1948,139,18,4937.76,88879.68,2025-08-11 9:01:31
10845,3580,88,11,2833.98,31173.78,2024-11-04 10:51:47
10846,135,199,2,740.76,1481.52,2024-11-24 0:46:42
10847,4773,24,12,1908.09,22897.08,2026-02-18 5:17:05
10848,4869,89,13,404.05,5252.65,2025-07-20 18:02:40
10849,3634,132,7,1799.78,12598.46,2025-12-26 3:18:10
10850,1161,54,19,663.76,12611.44,2025-04-17 11:35:21
10851,2987,194,19,2008.24,38156.56,2024-06-30 18:19:18
10852,1543,99,1,1985.07,1985.07,2026-02-21 14:33:48
10853,959,149,10,4549.41,45494.1,2024-09-16 6:43:22
10854,713,40,15,3022.53,45337.95,2024-08-12 18:28:43
10855,252,107,13,459.77,5977.01,2025-06-28 18:41:10
10856,869,144,11,2386.47,26251.17,2024-08-18 16:23:05
10857,1883,105,2,4517.98,9035.96,2025-11-30 4:41:17
10858,4351,127,18,3635.73,65443.14,2024-05-22 9:08:03
10859,341,113,5,712.38,3561.9,2026-03-29 8:14:21
10860,6,172,5,3707.44,18537.2,2025-11-13 1:14:13
10861,239,58,7,475.11,3325.77,2026-03-08 8:15:50
10862,4511,141,4,1797.63,7190.52,2026-02-09 19:15:28
10863,547,41,1,4809.94,4809.94,2024-12-08 22:59:34
10864,4734,159,14,4160.54,58247.56,2025-07-10 14:00:22
10865,3245,123,14,236.28,3307.92,2026-02-13 23:42:05
10866,1801,114,6,3623.84,21743.04,2025-04-09 7:53:25
10867,143,52,15,1815.28,27229.2,2024-12-19 2:54:13
10868,1832,76,9,2055.79,18502.11,2025-10-13 22:52:02
10869,4123,58,13,475.11,6176.43,2026-03-31 19:25:39
10870,2963,108,16,2083.36,33333.76,2026-05-01 21:02:09
10871,8,118,4,4113.86,16455.44,2025-08-16 10:30:37
10872,4746,162,1,2059.94,2059.94,2025-07-28 23:32:08
10873,2847,104,11,3839.68,42236.48,2026-04-17 19:56:20
10874,4018,74,7,4372.21,30605.47,2025-11-26 20:08:00
10875,4825,105,16,4517.98,72287.68,2024-08-06 4:26:20
10876,3919,9,11,1264.5,13909.5,2025-04-17 16:20:24
10877,2136,101,15,3728.41,55926.15,2025-02-11 9:16:54
10878,1649,154,8,3258.07,26064.56,2025-06-26 4:31:52
10879,622,101,9,3728.41,33555.69,2025-05-25 10:49:55
10880,4891,2,19,2587.97,49171.43,2024-09-18 15:19:02
10881,2800,70,14,1175.48,16456.72,2025-02-04 1:18:43
10882,4504,168,18,4149.01,74682.18,2024-07-25 15:05:49
10883,4057,192,8,2305.88,18447.04,2025-10-10 10:39:49
10884,411,194,12,2008.24,24098.88,2025-07-03 1:55:44
10885,4240,129,14,173.25,2425.5,2024-08-23 3:37:51
10886,4373,32,2,365.19,730.38,2025-06-26 23:23:24
10887,1318,85,7,3473.07,24311.49,2025-10-06 4:42:08
10888,775,35,19,4134.89,78562.91,2025-08-11 18:59:55
10889,1443,109,14,4383.54,61369.56,2025-08-13 13:42:15
10890,1047,81,9,189.14,1702.26,2026-04-04 4:54:57
10891,4058,200,17,772.82,13137.94,2024-06-08 16:07:51
10892,399,176,2,786.34,1572.68,2025-01-25 0:10:16
10893,4617,84,17,3522.42,59881.14,2026-02-24 1:26:16
10894,424,79,1,4263.18,4263.18,2024-09-02 3:54:00
10895,743,200,10,772.82,7728.2,2024-07-04 11:28:25
10896,3163,32,11,365.19,4017.09,2026-01-02 13:30:41
10897,4984,120,1,1646.75,1646.75,2026-03-20 22:33:24
10898,335,7,3,2659.3,7977.9,2025-11-28 17:25:09
10899,4751,172,2,3707.44,7414.88,2025-11-17 14:39:39
10900,287,116,7,2687.5,18812.5,2025-06-10 15:29:44
10901,4253,130,11,2229.03,24519.33,2024-05-25 10:33:35
10902,2111,101,15,3728.41,55926.15,2026-02-08 0:09:39
10903,1899,162,10,2059.94,20599.4,2026-05-05 3:18:50
10904,4065,73,8,639.97,5119.76,2025-09-23 16:28:33
10905,3293,193,19,4223.98,80255.62,2025-03-03 1:21:52
10906,1901,147,2,4820.49,9640.98,2025-04-21 7:55:24
10907,4543,155,9,4441.57,39974.13,2024-07-22 21:19:06
10908,858,54,4,663.76,2655.04,2025-07-05 3:13:22
10909,4706,136,11,1033.98,11373.78,2024-06-23 21:07:26
10910,4713,97,16,542.2,8675.2,2024-10-24 18:55:01
10911,555,135,8,1225.41,9803.28,2024-11-25 14:59:49
10912,1176,28,7,793.71,5555.97,2026-03-23 22:57:27
10913,109,90,10,1211.74,12117.4,2025-09-22 16:30:08
10914,1031,170,18,1761.61,31708.98,2025-05-09 0:28:40
10915,2074,168,6,4149.01,24894.06,2025-10-14 8:37:34
10916,2937,162,3,2059.94,6179.82,2024-07-11 4:22:48
10917,849,23,19,3955.8,75160.2,2026-01-08 19:39:48
10918,343,51,12,2315.26,27783.12,2024-05-20 16:05:35
10919,4925,77,1,3909.81,3909.81,2026-04-02 11:02:08
10920,4734,76,6,2055.79,12334.74,2025-07-17 16:51:23
10921,4731,73,3,639.97,1919.91,2024-08-08 2:28:18
10922,1487,81,19,189.14,3593.66,2025-03-04 6:26:27
10923,3674,160,20,3725.5,74510,2025-09-18 13:51:53
10924,4831,10,8,1584.58,12676.64,2026-01-08 20:57:38
10925,1143,64,18,1388.47,24992.46,2025-09-09 15:53:46
10926,4443,182,15,283.36,4250.4,2024-11-01 17:59:25
10927,3431,120,13,1646.75,21407.75,2024-12-07 5:00:37
10928,3525,10,13,1584.58,20599.54,2024-08-29 1:42:48
10929,1355,187,17,4310.2,73273.4,2025-07-23 15:13:59
10930,4729,82,3,3425.15,10275.45,2025-01-17 5:14:39
10931,1655,200,10,772.82,7728.2,2024-10-17 6:09:18
10932,137,166,7,1844.13,12908.91,2025-06-10 11:51:58
10933,4622,157,16,1569.49,25111.84,2026-02-11 0:26:43
10934,4507,56,18,3048.27,54868.86,2024-06-30 19:40:45
10935,3778,74,10,4372.21,43722.1,2024-08-19 2:54:06
10936,1593,6,17,1224.09,20809.53,2026-05-07 0:00:17
10937,819,131,7,505.78,3540.46,2025-08-29 17:03:18
10938,3338,62,6,731.76,4390.56,2025-07-22 4:05:14
10939,4657,171,7,2835.94,19851.58,2024-11-24 13:39:37
10940,3668,181,1,1549.01,1549.01,2025-02-22 6:59:06
10941,1478,99,13,1985.07,25805.91,2026-02-08 7:32:19
10942,1986,131,6,505.78,3034.68,2025-09-15 23:38:17
10943,37,121,4,3180.67,12722.68,2025-01-28 17:19:33
10944,2853,80,18,3137.73,56479.14,2026-04-04 4:45:45
10945,655,142,11,88.75,976.25,2026-04-13 23:29:53
10946,961,57,8,1560.64,12485.12,2025-02-18 0:28:08
10947,864,20,16,379.67,6074.72,2025-12-12 5:01:02
10948,4173,107,2,459.77,919.54,2025-01-29 5:19:16
10949,2795,113,15,712.38,10685.7,2025-10-26 7:35:33
10950,3326,116,16,2687.5,43000,2025-11-05 19:51:33
10951,586,152,5,2657.48,13287.4,2025-06-22 9:28:13
10952,4577,142,20,88.75,1775,2024-11-03 8:16:50
10953,1105,196,2,391.13,782.26,2024-05-26 17:15:33
10954,1866,16,5,3192.97,15964.85,2026-04-19 17:36:12
10955,4348,114,11,3623.84,39862.24,2025-06-05 8:14:44
10956,3587,70,2,1175.48,2350.96,2026-04-29 7:32:27
10957,2929,129,20,173.25,3465,2025-08-23 10:19:37
10958,1522,61,1,4901.42,4901.42,2025-06-24 3:43:11
10959,1714,107,1,459.77,459.77,2025-11-14 9:28:19
10960,3098,113,16,712.38,11398.08,2025-03-30 9:11:59
10961,4341,124,4,589.44,2357.76,2025-07-28 4:41:30
