sales_order_id,order_number,customer_id,order_date,order_status,total_amount,created_date,modified_date
3757,SO003757,369,2025-05-12 0:15:42,Shipped,105216.41,2025-05-12 0:15:42,2025-05-19 0:15:42
3758,SO003758,244,2025-06-13 8:51:32,Pending,62732.4,2025-06-13 8:51:32,2025-07-04 8:51:32
3759,SO003759,70,2025-05-15 3:01:16,Cancelled,19855.86,2025-05-15 3:01:16,2025-06-05 3:01:16
3760,SO003760,372,2025-06-10 16:44:04,Delivered,18615.1,2025-06-10 16:44:04,2025-06-30 16:44:04
3761,SO003761,408,2024-08-14 20:28:31,Shipped,78387.2,2024-08-14 20:28:31,2024-08-16 20:28:31
3762,SO003762,115,2024-10-19 15:57:31,Cancelled,58754.38,2024-10-19 15:57:31,2024-11-15 15:57:31
3763,SO003763,474,2024-11-22 16:23:22,Cancelled,20532.84,2024-11-22 16:23:22,2024-12-16 16:23:22
3764,SO003764,330,2025-12-16 12:28:06,Shipped,158459.92,2025-12-16 12:28:06,2025-12-18 12:28:06
3765,SO003765,467,2024-07-05 16:01:06,Delivered,36937.01,2024-07-05 16:01:06,2024-07-17 16:01:06
3766,SO003766,329,2024-09-08 19:05:32,Cancelled,116173.04,2024-09-08 19:05:32,2024-09-28 19:05:32
3767,SO003767,439,2025-11-07 10:24:09,Delivered,158407.52,2025-11-07 10:24:09,2025-12-07 10:24:09
3768,SO003768,120,2025-09-09 1:21:01,Confirmed,78423.23,2025-09-09 1:21:01,2025-10-04 1:21:01
3769,SO003769,60,2024-06-28 9:48:09,Shipped,104632.98,2024-06-28 9:48:09,2024-07-06 9:48:09
3770,SO003770,58,2025-04-12 20:41:53,Pending,97321.68,2025-04-12 20:41:53,2025-04-14 20:41:53
3771,SO003771,380,2024-07-21 10:11:59,Cancelled,84371.29,2024-07-21 10:11:59,2024-07-31 10:11:59
3772,SO003772,97,2024-11-25 17:18:06,Pending,48384.65,2024-11-25 17:18:06,2024-12-24 17:18:06
3773,SO003773,189,2025-08-02 22:42:19,Confirmed,77947.16,2025-08-02 22:42:19,2025-08-20 22:42:19
3774,SO003774,161,2025-08-12 11:49:24,Delivered,74737.29,2025-08-12 11:49:24,2025-09-08 11:49:24
3775,SO003775,378,2024-06-11 7:26:37,Pending,163708.12,2024-06-11 7:26:37,2024-06-29 7:26:37
3776,SO003776,32,2026-04-02 4:03:22,Cancelled,240494.32,2026-04-02 4:03:22,2026-04-11 4:03:22
3777,SO003777,98,2026-03-12 23:11:26,Delivered,48035.85,2026-03-12 23:11:26,2026-03-29 23:11:26
3778,SO003778,164,2025-04-05 4:55:05,Shipped,132331.28,2025-04-05 4:55:05,2025-04-18 4:55:05
3779,SO003779,348,2024-11-05 14:36:24,Confirmed,132716.06,2024-11-05 14:36:24,2024-11-30 14:36:24
3780,SO003780,340,2026-01-26 20:08:49,Cancelled,107905.25,2026-01-26 20:08:49,2026-02-11 20:08:49
3781,SO003781,114,2025-04-10 6:32:24,Pending,106210.18,2025-04-10 6:32:24,2025-04-28 6:32:24
3782,SO003782,5,2026-04-25 5:21:27,Cancelled,1224.09,2026-04-25 5:21:27,2026-05-07 5:21:27
3783,SO003783,236,2024-08-07 7:03:32,Shipped,82229.4,2024-08-07 7:03:32,2024-09-03 7:03:32
3784,SO003784,418,2025-02-28 9:21:03,Shipped,143789.71,2025-02-28 9:21:03,2025-03-04 9:21:03
3785,SO003785,113,2025-10-16 23:52:50,Delivered,81328.83,2025-10-16 23:52:50,2025-11-11 23:52:50
3786,SO003786,234,2024-05-15 16:19:34,Confirmed,91449.53,2024-05-15 16:19:34,2024-06-05 16:19:34
3787,SO003787,146,2026-02-09 22:09:18,Confirmed,0,2026-02-09 22:09:18,2026-02-28 22:09:18
3788,SO003788,341,2025-09-07 1:30:25,Pending,48463.48,2025-09-07 1:30:25,2025-09-30 1:30:25
3789,SO003789,164,2025-11-06 6:35:54,Shipped,126352.58,2025-11-06 6:35:54,2025-11-25 6:35:54
3790,SO003790,353,2026-01-20 23:58:38,Pending,35981.04,2026-01-20 23:58:38,2026-02-05 23:58:38
3791,SO003791,435,2025-01-13 21:58:22,Cancelled,13137.94,2025-01-13 21:58:22,2025-01-21 21:58:22
3792,SO003792,324,2024-10-25 23:27:52,Confirmed,6959.98,2024-10-25 23:27:52,2024-11-09 23:27:52
3793,SO003793,150,2025-07-04 8:00:14,Delivered,1264.5,2025-07-04 8:00:14,2025-07-19 8:00:14
3794,SO003794,415,2024-10-28 3:48:39,Shipped,35745.08,2024-10-28 3:48:39,2024-10-29 3:48:39
3795,SO003795,424,2025-01-07 4:23:59,Confirmed,168510.85,2025-01-07 4:23:59,2025-01-11 4:23:59
3796,SO003796,376,2025-10-14 7:26:16,Confirmed,162427.67,2025-10-14 7:26:16,2025-11-10 7:26:16
3797,SO003797,377,2025-11-01 3:28:36,Pending,30521.57,2025-11-01 3:28:36,2025-11-23 3:28:36
3798,SO003798,444,2025-06-20 18:13:41,Confirmed,75289.24,2025-06-20 18:13:41,2025-07-19 18:13:41
3799,SO003799,250,2026-03-12 7:50:35,Delivered,103438.82,2026-03-12 7:50:35,2026-04-08 7:50:35
3800,SO003800,418,2025-09-13 16:11:29,Confirmed,76361.13,2025-09-13 16:11:29,2025-09-22 16:11:29
3801,SO003801,281,2026-02-25 9:07:58,Delivered,87713.54,2026-02-25 9:07:58,2026-02-25 9:07:58
3802,SO003802,217,2024-10-14 17:10:10,Delivered,120096.23,2024-10-14 17:10:10,2024-10-24 17:10:10
3803,SO003803,388,2025-11-16 6:52:35,Delivered,53753.57,2025-11-16 6:52:35,2025-11-27 6:52:35
3804,SO003804,37,2026-04-19 22:56:50,Cancelled,0,2026-04-19 22:56:50,2026-05-01 22:56:50
3805,SO003805,145,2025-09-08 0:38:41,Shipped,24660.56,2025-09-08 0:38:41,2025-10-01 0:38:41
3806,SO003806,473,2024-11-12 1:12:20,Confirmed,6120.45,2024-11-12 1:12:20,2024-12-04 1:12:20
3807,SO003807,439,2025-04-24 14:58:05,Cancelled,150799.41,2025-04-24 14:58:05,2025-05-16 14:58:05
3808,SO003808,50,2025-08-19 7:52:24,Confirmed,142223.99,2025-08-19 7:52:24,2025-08-31 7:52:24
3809,SO003809,386,2024-09-06 17:24:44,Cancelled,158635.84,2024-09-06 17:24:44,2024-09-16 17:24:44
3810,SO003810,413,2026-01-11 1:40:48,Pending,0,2026-01-11 1:40:48,2026-02-07 1:40:48
3811,SO003811,479,2024-08-16 17:01:57,Shipped,0,2024-08-16 17:01:57,2024-09-12 17:01:57
3812,SO003812,336,2024-11-10 13:15:50,Confirmed,20516.85,2024-11-10 13:15:50,2024-11-24 13:15:50
3813,SO003813,71,2024-11-05 8:17:02,Delivered,20122.06,2024-11-05 8:17:02,2024-11-23 8:17:02
3814,SO003814,248,2025-03-25 19:19:00,Shipped,37494.65,2025-03-25 19:19:00,2025-04-16 19:19:00
3815,SO003815,75,2025-08-26 16:04:14,Confirmed,14338.34,2025-08-26 16:04:14,2025-09-23 16:04:14
3816,SO003816,412,2025-12-01 20:17:05,Confirmed,37500.48,2025-12-01 20:17:05,2025-12-07 20:17:05
3817,SO003817,334,2024-05-19 14:09:19,Pending,0,2024-05-19 14:09:19,2024-06-11 14:09:19
3818,SO003818,372,2025-06-16 17:35:49,Cancelled,21407.75,2025-06-16 17:35:49,2025-06-27 17:35:49
3819,SO003819,348,2024-09-17 7:16:32,Confirmed,38730.8,2024-09-17 7:16:32,2024-09-20 7:16:32
3820,SO003820,487,2026-01-29 7:58:13,Delivered,34228.3,2026-01-29 7:58:13,2026-02-10 7:58:13
3821,SO003821,431,2024-05-30 4:01:04,Confirmed,93932.2,2024-05-30 4:01:04,2024-06-20 4:01:04
3822,SO003822,29,2025-08-27 20:25:23,Pending,87340.88,2025-08-27 20:25:23,2025-09-25 20:25:23
3823,SO003823,499,2025-06-24 18:05:43,Delivered,157431.43,2025-06-24 18:05:43,2025-07-05 18:05:43
3824,SO003824,484,2026-03-25 20:26:53,Pending,7463.14,2026-03-25 20:26:53,2026-03-30 20:26:53
3825,SO003825,264,2025-05-19 14:13:25,Shipped,29366.84,2025-05-19 14:13:25,2025-05-22 14:13:25
3826,SO003826,223,2024-10-29 3:41:54,Confirmed,66979.77,2024-10-29 3:41:54,2024-11-16 3:41:54
3827,SO003827,370,2024-07-27 6:48:44,Delivered,1579.44,2024-07-27 6:48:44,2024-08-16 6:48:44
3828,SO003828,18,2024-11-08 18:40:14,Pending,56866.76,2024-11-08 18:40:14,2024-11-15 18:40:14
3829,SO003829,204,2026-01-21 11:58:54,Delivered,77349.12,2026-01-21 11:58:54,2026-01-28 11:58:54
3830,SO003830,353,2025-12-02 6:45:42,Cancelled,17820.74,2025-12-02 6:45:42,2025-12-11 6:45:42
3831,SO003831,89,2026-02-12 18:10:02,Delivered,51808.88,2026-02-12 18:10:02,2026-03-14 18:10:02
3832,SO003832,355,2025-05-31 11:16:00,Pending,95504.19,2025-05-31 11:16:00,2025-06-24 11:16:00
3833,SO003833,238,2025-09-05 5:27:54,Delivered,102134.98,2025-09-05 5:27:54,2025-09-29 5:27:54
3834,SO003834,324,2024-07-20 18:10:24,Delivered,2304.95,2024-07-20 18:10:24,2024-07-28 18:10:24
3835,SO003835,6,2025-08-30 5:31:58,Pending,69393.47,2025-08-30 5:31:58,2025-09-10 5:31:58
3836,SO003836,43,2026-04-20 4:18:19,Pending,800.16,2026-04-20 4:18:19,2026-04-23 4:18:19
3837,SO003837,329,2024-07-12 14:52:43,Cancelled,166478.62,2024-07-12 14:52:43,2024-07-27 14:52:43
3838,SO003838,12,2025-08-23 12:54:12,Cancelled,66338.86,2025-08-23 12:54:12,2025-08-30 12:54:12
3839,SO003839,294,2026-04-04 5:52:37,Delivered,91457.31,2026-04-04 5:52:37,2026-04-22 5:52:37
3840,SO003840,356,2025-11-12 3:11:31,Pending,63285.27,2025-11-12 3:11:31,2025-11-20 3:11:31
3841,SO003841,304,2025-10-01 2:26:19,Confirmed,96076.27,2025-10-01 2:26:19,2025-10-26 2:26:19
3842,SO003842,248,2025-08-13 16:10:42,Delivered,90493.12,2025-08-13 16:10:42,2025-08-25 16:10:42
3843,SO003843,293,2025-10-17 15:42:50,Confirmed,36710.01,2025-10-17 15:42:50,2025-10-26 15:42:50
3844,SO003844,167,2025-08-20 22:25:15,Pending,83071.99,2025-08-20 22:25:15,2025-08-23 22:25:15
3845,SO003845,466,2025-02-26 21:24:32,Cancelled,160051.26,2025-02-26 21:24:32,2025-03-20 21:24:32
3846,SO003846,208,2025-04-24 14:30:56,Pending,62825.88,2025-04-24 14:30:56,2025-04-29 14:30:56
3847,SO003847,285,2026-03-23 14:29:08,Cancelled,84374.21,2026-03-23 14:29:08,2026-04-04 14:29:08
3848,SO003848,416,2026-01-25 14:42:27,Cancelled,92294.67,2026-01-25 14:42:27,2026-02-19 14:42:27
3849,SO003849,33,2025-04-03 14:16:39,Cancelled,34626.14,2025-04-03 14:16:39,2025-04-18 14:16:39
3850,SO003850,300,2025-03-10 14:28:52,Cancelled,47259.81,2025-03-10 14:28:52,2025-04-05 14:28:52
3851,SO003851,420,2025-07-03 14:30:21,Pending,109734.48,2025-07-03 14:30:21,2025-07-25 14:30:21
3852,SO003852,386,2024-08-01 11:09:32,Confirmed,64335.58,2024-08-01 11:09:32,2024-08-25 11:09:32
3853,SO003853,338,2026-04-01 16:41:53,Pending,287052.66,2026-04-01 16:41:53,2026-05-01 16:41:53
3854,SO003854,442,2024-10-28 17:55:10,Cancelled,24912.3,2024-10-28 17:55:10,2024-11-02 17:55:10
3855,SO003855,93,2024-09-28 19:43:14,Pending,27919.23,2024-09-28 19:43:14,2024-10-20 19:43:14
3856,SO003856,229,2024-08-04 7:42:00,Shipped,314293.57,2024-08-04 7:42:00,2024-08-21 7:42:00
3857,SO003857,21,2026-03-11 14:52:28,Confirmed,127803.34,2026-03-11 14:52:28,2026-03-14 14:52:28
3858,SO003858,106,2025-01-08 18:18:36,Confirmed,126220.26,2025-01-08 18:18:36,2025-01-26 18:18:36
3859,SO003859,288,2025-09-05 17:50:55,Shipped,147380.6,2025-09-05 17:50:55,2025-09-07 17:50:55
3860,SO003860,386,2025-04-06 16:24:37,Pending,65624.61,2025-04-06 16:24:37,2025-05-03 16:24:37
3861,SO003861,64,2025-05-17 4:27:22,Cancelled,32587.95,2025-05-17 4:27:22,2025-05-19 4:27:22
3862,SO003862,187,2025-02-19 20:04:22,Cancelled,0,2025-02-19 20:04:22,2025-02-28 20:04:22
3863,SO003863,217,2024-11-13 18:26:18,Pending,32510.33,2024-11-13 18:26:18,2024-11-18 18:26:18
3864,SO003864,154,2025-12-30 5:16:39,Pending,145365.4,2025-12-30 5:16:39,2026-01-06 5:16:39
3865,SO003865,485,2024-08-21 6:02:46,Cancelled,81425.55,2024-08-21 6:02:46,2024-09-20 6:02:46
3866,SO003866,401,2025-05-05 17:31:16,Shipped,160054.25,2025-05-05 17:31:16,2025-06-02 17:31:16
3867,SO003867,274,2026-04-18 14:22:21,Delivered,0,2026-04-18 14:22:21,2026-05-09 14:22:21
3868,SO003868,296,2024-11-30 5:27:23,Delivered,36772.25,2024-11-30 5:27:23,2024-12-04 5:27:23
3869,SO003869,161,2025-08-17 7:23:03,Cancelled,30935.16,2025-08-17 7:23:03,2025-09-08 7:23:03
3870,SO003870,181,2024-12-28 13:34:26,Cancelled,113140.7,2024-12-28 13:34:26,2025-01-26 13:34:26
3871,SO003871,262,2024-07-07 22:48:22,Confirmed,3351.18,2024-07-07 22:48:22,2024-07-24 22:48:22
3872,SO003872,51,2026-03-28 21:06:22,Pending,88813.61,2026-03-28 21:06:22,2026-04-19 21:06:22
3873,SO003873,19,2024-12-27 5:58:42,Confirmed,80596.21,2024-12-27 5:58:42,2025-01-03 5:58:42
3874,SO003874,154,2024-06-25 9:18:16,Confirmed,97377.42,2024-06-25 9:18:16,2024-06-29 9:18:16
3875,SO003875,69,2025-03-29 2:41:15,Cancelled,63081.88,2025-03-29 2:41:15,2025-04-28 2:41:15
3876,SO003876,111,2024-11-16 16:26:11,Cancelled,75921.99,2024-11-16 16:26:11,2024-12-03 16:26:11
3877,SO003877,143,2025-05-26 17:41:13,Confirmed,56277.5,2025-05-26 17:41:13,2025-06-06 17:41:13
3878,SO003878,319,2025-06-27 12:27:29,Delivered,140551.85,2025-06-27 12:27:29,2025-07-20 12:27:29
3879,SO003879,282,2024-08-10 5:30:36,Shipped,273891.12,2024-08-10 5:30:36,2024-08-12 5:30:36
3880,SO003880,196,2026-03-04 19:20:17,Confirmed,81195.95,2026-03-04 19:20:17,2026-03-12 19:20:17
3881,SO003881,234,2025-08-09 1:54:18,Pending,136610.56,2025-08-09 1:54:18,2025-08-21 1:54:18
3882,SO003882,131,2024-09-02 6:21:30,Delivered,113226.36,2024-09-02 6:21:30,2024-10-02 6:21:30
3883,SO003883,356,2025-07-10 0:08:16,Confirmed,130533.58,2025-07-10 0:08:16,2025-08-09 0:08:16
3884,SO003884,105,2026-04-16 7:31:12,Pending,24730.59,2026-04-16 7:31:12,2026-05-03 7:31:12
3885,SO003885,376,2025-11-05 15:04:57,Shipped,32671.34,2025-11-05 15:04:57,2025-11-25 15:04:57
3886,SO003886,357,2025-07-04 17:02:34,Confirmed,56273.68,2025-07-04 17:02:34,2025-07-24 17:02:34
3887,SO003887,191,2025-10-31 2:16:09,Cancelled,111787.22,2025-10-31 2:16:09,2025-11-22 2:16:09
3888,SO003888,332,2025-09-27 23:58:39,Cancelled,143717.08,2025-09-27 23:58:39,2025-10-18 23:58:39
3889,SO003889,84,2024-12-09 14:29:35,Delivered,98322.61,2024-12-09 14:29:35,2024-12-28 14:29:35
3890,SO003890,79,2025-03-03 2:42:29,Shipped,79799.86,2025-03-03 2:42:29,2025-03-29 2:42:29
3891,SO003891,223,2026-03-15 13:22:00,Delivered,46778.72,2026-03-15 13:22:00,2026-04-09 13:22:00
3892,SO003892,494,2026-01-03 13:03:13,Cancelled,0,2026-01-03 13:03:13,2026-01-03 13:03:13
3893,SO003893,40,2025-02-03 4:27:25,Shipped,293567.75,2025-02-03 4:27:25,2025-02-10 4:27:25
3894,SO003894,273,2024-11-06 16:03:16,Pending,110130.18,2024-11-06 16:03:16,2024-11-09 16:03:16
3895,SO003895,281,2024-09-04 22:27:56,Delivered,45857.28,2024-09-04 22:27:56,2024-09-25 22:27:56
3896,SO003896,169,2024-11-19 18:39:07,Pending,36424.8,2024-11-19 18:39:07,2024-11-21 18:39:07
3897,SO003897,466,2026-04-14 23:20:01,Shipped,40531.93,2026-04-14 23:20:01,2026-04-25 23:20:01
3898,SO003898,140,2024-10-10 17:56:46,Confirmed,86926.41,2024-10-10 17:56:46,2024-11-03 17:56:46
3899,SO003899,409,2025-09-20 21:55:27,Confirmed,38477.04,2025-09-20 21:55:27,2025-10-17 21:55:27
3900,SO003900,6,2024-07-07 19:14:52,Pending,2126.52,2024-07-07 19:14:52,2024-07-15 19:14:52
3901,SO003901,497,2025-08-21 1:09:43,Confirmed,125241.98,2025-08-21 1:09:43,2025-09-02 1:09:43
3902,SO003902,488,2026-04-11 5:09:34,Pending,78361.24,2026-04-11 5:09:34,2026-04-23 5:09:34
3903,SO003903,474,2025-09-26 5:13:13,Pending,62846.86,2025-09-26 5:13:13,2025-10-21 5:13:13
3904,SO003904,270,2025-07-29 17:59:09,Shipped,55149.95,2025-07-29 17:59:09,2025-08-03 17:59:09
3905,SO003905,421,2024-06-01 19:38:05,Delivered,87587.58,2024-06-01 19:38:05,2024-06-19 19:38:05
3906,SO003906,271,2024-12-06 13:53:27,Shipped,11872.73,2024-12-06 13:53:27,2024-12-09 13:53:27
3907,SO003907,293,2024-10-30 18:55:31,Shipped,185924.33,2024-10-30 18:55:31,2024-11-21 18:55:31
3908,SO003908,139,2025-04-19 22:24:58,Cancelled,83585.73,2025-04-19 22:24:58,2025-05-06 22:24:58
3909,SO003909,460,2025-01-01 6:02:38,Pending,41461.05,2025-01-01 6:02:38,2025-01-04 6:02:38
3910,SO003910,163,2025-07-27 17:11:16,Delivered,132741.12,2025-07-27 17:11:16,2025-08-01 17:11:16
3911,SO003911,177,2026-03-23 22:48:56,Cancelled,52883.91,2026-03-23 22:48:56,2026-03-28 22:48:56
3912,SO003912,305,2025-08-22 9:25:07,Delivered,54957.26,2025-08-22 9:25:07,2025-09-08 9:25:07
3913,SO003913,304,2025-01-22 14:11:32,Confirmed,150212.59,2025-01-22 14:11:32,2025-02-06 14:11:32
3914,SO003914,5,2025-11-07 20:09:30,Cancelled,5399.34,2025-11-07 20:09:30,2025-11-15 20:09:30
3915,SO003915,80,2024-09-08 18:04:19,Confirmed,165431.31,2024-09-08 18:04:19,2024-09-30 18:04:19
3916,SO003916,194,2025-10-22 19:19:23,Cancelled,152913.36,2025-10-22 19:19:23,2025-10-26 19:19:23
3917,SO003917,137,2025-04-15 14:27:59,Pending,24374.72,2025-04-15 14:27:59,2025-05-08 14:27:59
3918,SO003918,372,2025-07-11 6:57:32,Shipped,12730.6,2025-07-11 6:57:32,2025-08-09 6:57:32
3919,SO003919,399,2025-10-18 8:33:51,Confirmed,96758.81,2025-10-18 8:33:51,2025-11-09 8:33:51
3920,SO003920,312,2024-10-18 9:22:22,Delivered,113786.57,2024-10-18 9:22:22,2024-11-08 9:22:22
3921,SO003921,235,2025-10-17 10:33:03,Confirmed,67379.53,2025-10-17 10:33:03,2025-11-08 10:33:03
3922,SO003922,182,2025-12-21 0:56:16,Delivered,89684.47,2025-12-21 0:56:16,2026-01-04 0:56:16
3923,SO003923,147,2024-10-05 10:03:54,Shipped,27003.13,2024-10-05 10:03:54,2024-10-21 10:03:54
3924,SO003924,220,2024-10-16 2:28:09,Cancelled,144088.96,2024-10-16 2:28:09,2024-11-15 2:28:09
3925,SO003925,368,2026-03-13 2:52:49,Confirmed,0,2026-03-13 2:52:49,2026-04-12 2:52:49
3926,SO003926,326,2025-01-20 6:10:59,Pending,202750.87,2025-01-20 6:10:59,2025-01-29 6:10:59
3927,SO003927,157,2025-10-10 0:34:16,Delivered,113009.98,2025-10-10 0:34:16,2025-11-09 0:34:16
3928,SO003928,161,2025-09-20 16:55:24,Pending,138465.75,2025-09-20 16:55:24,2025-10-14 16:55:24
3929,SO003929,41,2025-06-12 16:31:49,Pending,49205.73,2025-06-12 16:31:49,2025-07-02 16:31:49
3930,SO003930,123,2024-05-31 18:32:44,Pending,18203,2024-05-31 18:32:44,2024-06-23 18:32:44
3931,SO003931,295,2025-10-04 5:38:25,Pending,886.72,2025-10-04 5:38:25,2025-10-09 5:38:25
3932,SO003932,381,2025-04-23 18:47:52,Shipped,71090.45,2025-04-23 18:47:52,2025-04-25 18:47:52
3933,SO003933,476,2025-10-14 0:47:32,Delivered,134952.54,2025-10-14 0:47:32,2025-10-31 0:47:32
3934,SO003934,448,2024-07-03 4:09:27,Pending,25354.98,2024-07-03 4:09:27,2024-07-28 4:09:27
3935,SO003935,486,2024-10-29 14:17:56,Delivered,58232.62,2024-10-29 14:17:56,2024-11-28 14:17:56
3936,SO003936,261,2025-01-30 3:19:35,Confirmed,133994.79,2025-01-30 3:19:35,2025-02-20 3:19:35
3937,SO003937,255,2025-12-04 19:56:59,Cancelled,63421.94,2025-12-04 19:56:59,2025-12-19 19:56:59
3938,SO003938,347,2024-12-15 13:14:25,Cancelled,0,2024-12-15 13:14:25,2025-01-05 13:14:25
3939,SO003939,64,2025-01-04 15:54:56,Delivered,33060.85,2025-01-04 15:54:56,2025-01-26 15:54:56
3940,SO003940,316,2025-06-24 11:23:14,Confirmed,32871.12,2025-06-24 11:23:14,2025-06-24 11:23:14
3941,SO003941,426,2024-05-16 18:51:11,Pending,25819.84,2024-05-16 18:51:11,2024-06-14 18:51:11
3942,SO003942,218,2025-02-08 20:53:28,Cancelled,99503.99,2025-02-08 20:53:28,2025-03-02 20:53:28
3943,SO003943,177,2024-09-30 17:34:27,Confirmed,90781.78,2024-09-30 17:34:27,2024-10-23 17:34:27
3944,SO003944,339,2026-02-16 1:17:20,Cancelled,33907.83,2026-02-16 1:17:20,2026-03-11 1:17:20
3945,SO003945,312,2025-09-29 8:43:31,Pending,52770.4,2025-09-29 8:43:31,2025-10-20 8:43:31
3946,SO003946,230,2024-06-21 9:57:09,Confirmed,66939.24,2024-06-21 9:57:09,2024-07-10 9:57:09
3947,SO003947,477,2025-03-16 9:08:23,Cancelled,0,2025-03-16 9:08:23,2025-04-06 9:08:23
3948,SO003948,116,2025-11-15 19:47:17,Confirmed,168607.1,2025-11-15 19:47:17,2025-12-13 19:47:17
3949,SO003949,188,2025-02-25 1:00:39,Confirmed,143276.19,2025-02-25 1:00:39,2025-02-27 1:00:39
3950,SO003950,181,2024-12-07 11:55:04,Pending,22358.56,2024-12-07 11:55:04,2024-12-23 11:55:04
3951,SO003951,254,2026-04-21 21:15:19,Delivered,0,2026-04-21 21:15:19,2026-05-04 21:15:19
3952,SO003952,192,2025-02-05 21:32:13,Pending,68854.2,2025-02-05 21:32:13,2025-02-10 21:32:13
3953,SO003953,468,2024-11-29 15:03:40,Confirmed,66371.41,2024-11-29 15:03:40,2024-12-09 15:03:40
3954,SO003954,277,2025-01-24 19:10:31,Pending,221013.11,2025-01-24 19:10:31,2025-02-19 19:10:31
3955,SO003955,154,2025-09-29 12:58:18,Delivered,0,2025-09-29 12:58:18,2025-10-08 12:58:18
3956,SO003956,136,2024-06-10 15:41:11,Confirmed,94318.38,2024-06-10 15:41:11,2024-06-19 15:41:11
3957,SO003957,378,2024-10-03 14:56:26,Cancelled,68141.64,2024-10-03 14:56:26,2024-10-03 14:56:26
3958,SO003958,112,2025-05-09 5:44:21,Shipped,164567.28,2025-05-09 5:44:21,2025-05-21 5:44:21
3959,SO003959,478,2026-03-20 8:38:03,Cancelled,49355.97,2026-03-20 8:38:03,2026-04-18 8:38:03
3960,SO003960,458,2026-04-15 11:25:25,Pending,123761.77,2026-04-15 11:25:25,2026-05-11 11:25:25
3961,SO003961,238,2025-09-08 7:52:31,Cancelled,0,2025-09-08 7:52:31,2025-10-07 7:52:31
3962,SO003962,250,2024-08-06 18:42:29,Pending,0,2024-08-06 18:42:29,2024-09-02 18:42:29
3963,SO003963,4,2025-11-21 9:22:09,Cancelled,60720.7,2025-11-21 9:22:09,2025-12-02 9:22:09
3964,SO003964,169,2025-12-13 9:11:40,Shipped,90717.09,2025-12-13 9:11:40,2025-12-27 9:11:40
3965,SO003965,55,2024-12-08 18:55:03,Pending,2878.31,2024-12-08 18:55:03,2024-12-19 18:55:03
3966,SO003966,456,2024-08-05 13:34:50,Confirmed,120349.7,2024-08-05 13:34:50,2024-08-16 13:34:50
3967,SO003967,182,2025-12-31 14:48:57,Pending,29145.11,2025-12-31 14:48:57,2026-01-12 14:48:57
3968,SO003968,221,2025-07-02 6:44:54,Delivered,36360.85,2025-07-02 6:44:54,2025-07-05 6:44:54
3969,SO003969,44,2025-11-04 9:23:49,Cancelled,67188.53,2025-11-04 9:23:49,2025-11-10 9:23:49
3970,SO003970,461,2025-12-12 3:42:37,Confirmed,195335.29,2025-12-12 3:42:37,2025-12-28 3:42:37
3971,SO003971,64,2024-08-18 2:44:35,Delivered,27178.26,2024-08-18 2:44:35,2024-08-31 2:44:35
3972,SO003972,80,2025-10-04 10:38:27,Shipped,0,2025-10-04 10:38:27,2025-10-04 10:38:27
3973,SO003973,241,2025-04-25 3:40:10,Delivered,57577.12,2025-04-25 3:40:10,2025-05-02 3:40:10
3974,SO003974,154,2025-08-07 19:37:56,Shipped,66205.65,2025-08-07 19:37:56,2025-08-18 19:37:56
3975,SO003975,457,2025-04-06 14:20:44,Confirmed,39092,2025-04-06 14:20:44,2025-04-19 14:20:44
3976,SO003976,416,2026-04-14 18:32:16,Shipped,124134.21,2026-04-14 18:32:16,2026-05-01 18:32:16
3977,SO003977,225,2025-07-23 3:41:18,Delivered,0,2025-07-23 3:41:18,2025-07-26 3:41:18
3978,SO003978,72,2025-03-27 5:21:02,Shipped,19574.18,2025-03-27 5:21:02,2025-04-01 5:21:02
3979,SO003979,223,2025-08-09 1:06:56,Pending,114580.98,2025-08-09 1:06:56,2025-09-01 1:06:56
3980,SO003980,453,2025-09-25 8:21:49,Confirmed,5563.58,2025-09-25 8:21:49,2025-10-06 8:21:49
3981,SO003981,98,2024-10-20 18:33:08,Shipped,95022.54,2024-10-20 18:33:08,2024-10-23 18:33:08
3982,SO003982,69,2026-01-14 20:43:41,Delivered,53414.75,2026-01-14 20:43:41,2026-01-15 20:43:41
3983,SO003983,381,2025-05-08 19:30:49,Shipped,97928.6,2025-05-08 19:30:49,2025-05-21 19:30:49
3984,SO003984,17,2026-03-23 4:14:15,Confirmed,97962.28,2026-03-23 4:14:15,2026-04-20 4:14:15
3985,SO003985,102,2025-07-19 19:31:15,Delivered,84737.79,2025-07-19 19:31:15,2025-08-09 19:31:15
3986,SO003986,341,2025-08-15 22:19:47,Shipped,31994.56,2025-08-15 22:19:47,2025-09-14 22:19:47
3987,SO003987,216,2024-09-01 5:24:59,Delivered,15513.76,2024-09-01 5:24:59,2024-09-04 5:24:59
3988,SO003988,254,2024-12-18 5:07:08,Confirmed,41145.93,2024-12-18 5:07:08,2025-01-04 5:07:08
3989,SO003989,385,2024-08-25 7:36:09,Delivered,84767.22,2024-08-25 7:36:09,2024-09-04 7:36:09
3990,SO003990,372,2024-05-17 3:41:07,Delivered,103454.64,2024-05-17 3:41:07,2024-06-02 3:41:07
3991,SO003991,57,2024-07-05 6:29:27,Pending,0,2024-07-05 6:29:27,2024-07-09 6:29:27
3992,SO003992,11,2026-01-22 19:39:37,Confirmed,273107.9,2026-01-22 19:39:37,2026-02-16 19:39:37
